19.64111328,9.653555564,5.273411133,
19.64111328,14.0414482,7.670575756,
21.01611328,14.0414482,7.670575756,
22.39111328,14.0414482,7.670575756,
23.76611328,14.0414482,7.670575756,
25.14111328,14.0414482,7.670575756,
26.51611328,14.0414482,7.670575756,
27.89111328,14.0414482,7.670575756,
29.26611328,14.0414482,7.670575756,
30.64111328,14.0414482,7.670575756,
32.01611328,14.0414482,7.670575756,
33.39111328,14.0414482,7.670575756,
34.76611328,14.0414482,7.670575756,
36.14111328,14.0414482,7.670575756,
37.51611328,14.0414482,7.670575756,
38.89111328,14.0414482,7.670575756,
40.26611328,14.0414482,7.670575756,
41.64111328,14.0414482,7.670575756,
41.64111328,9.653555564,5.273411133,
42.45361328,9.653555564,5.273411133,
43.26611328,9.653555564,5.273411133,
44.07861328,9.653555564,5.273411133,
44.89111328,9.653555564,5.273411133,
45.70361328,9.653555564,5.273411133,
46.51611328,9.653555564,5.273411133,
47.32861328,9.653555564,5.273411133,
48.14111328,9.653555564,5.273411133,
48.95361328,9.653555564,5.273411133,
49.76611328,9.653555564,5.273411133,
50.57861328,9.653555564,5.273411133,
51.39111328,9.653555564,5.273411133,
52.20361328,9.653555564,5.273411133,
53.01611328,9.653555564,5.273411133,
53.82861328,9.653555564,5.273411133,
54.64111328,9.653555564,5.273411133,
54.64111328,14.0414482,7.670575756,
56.01611328,14.0414482,7.670575756,
57.39111328,14.0414482,7.670575756,
58.76611328,14.0414482,7.670575756,
60.14111328,14.0414482,7.670575756,
61.51611328,14.0414482,7.670575756,
62.89111328,14.0414482,7.670575756,
64.26611328,14.0414482,7.670575756,
65.64111328,14.0414482,7.670575756,
67.01611328,14.0414482,7.670575756,
68.39111328,14.0414482,7.670575756,
69.76611328,14.0414482,7.670575756,
71.14111328,14.0414482,7.670575756,
72.51611328,14.0414482,7.670575756,
73.89111328,14.0414482,7.670575756,
75.26611328,14.0414482,7.670575756,
76.64111328,14.0414482,7.670575756,
76.64111328,9.653555564,5.273411133,
77.4592951,9.653555564,5.273411133,
78.27747692,9.653555564,5.273411133,
79.09565874,9.653555564,5.273411133,
79.91384055,9.653555564,5.273411133,
80.73202237,9.653555564,5.273411133,
81.55020419,9.653555564,5.273411133,
82.36838601,9.653555564,5.273411133,
83.18656783,9.653555564,5.273411133,
84.00474964,9.653555564,5.273411133,
84.82293146,9.653555564,5.273411133,
85.64111328,9.653555564,5.273411133,
85.64111328,14.0414482,7.670575756,
86.60885522,14.0414482,7.670575756,
87.57659715,14.0414482,7.670575756,
88.54433909,14.0414482,7.670575756,
89.51208102,14.0414482,7.670575756,
90.47982296,14.0414482,7.670575756,
91.44756489,14.0414482,7.670575756,
92.41530683,14.0414482,7.670575756,
93.38304877,14.0414482,7.670575756,
94.3507907,14.0414482,7.670575756,
95.31853264,14.0414482,7.670575756,
96.28627457,14.0414482,7.670575756,
97.25401651,14.0414482,7.670575756,
98.22175844,14.0414482,7.670575756,
99.18950038,14.0414482,7.670575756,
100.1572423,14.0414482,7.670575756,
101.1249842,14.0414482,7.670575756,
102.0927262,14.0414482,7.670575756,
103.0604681,14.0414482,7.670575756,
104.0282101,14.0414482,7.670575756,
104.995952,14.0414482,7.670575756,
105.9636939,14.0414482,7.670575756,
106.9314359,14.0414482,7.670575756,
107.8991778,14.0414482,7.670575756,
108.8669197,14.0414482,7.670575756,
109.8346617,14.0414482,7.670575756,
110.8024036,14.0414482,7.670575756,
111.7701455,14.0414482,7.670575756,
112.7378875,14.0414482,7.670575756,
113.7056294,14.0414482,7.670575756,
114.6733713,14.0414482,7.670575756,
115.6411133,14.0414482,7.670575756,
115.6411133,14.91873907,8.15053523,
116.4592951,14.91873907,8.15053523,
117.2774769,14.91873907,8.15053523,
118.0956587,14.91873907,8.15053523,
118.9138406,14.91873907,8.15053523,
119.7320224,14.91873907,8.15053523,
120.5502042,14.91873907,8.15053523,
121.368386,14.91873907,8.15053523,
122.1865678,14.91873907,8.15053523,
123.0047496,14.91873907,8.15053523,
123.8229315,14.91873907,8.15053523,
124.6411133,14.91873907,8.15053523,
